date,game_no,dow,visiting_team,visiting_league,visiting_league_game_no,home_team,home_league,home_league_game_no,visiting_team_score,home_team_score,winning_team
20220802,0,Tue,BAL,AL,104,TEX,AL,103,8,2,BAL
20220803,0,Wed,PHI,NL,104,ATL,NL,105,3,1,PHI
20220803,0,Wed,CIN,NL,104,MIA,NL,105,0,3,MIA
20220803,0,Wed,MIL,NL,104,PIT,NL,104,7,8,PIT
20220803,0,Wed,COL,NL,107,SDN,NL,107,1,9,SDN
20220803,0,Wed,LAN,NL,104,SFN,NL,105,3,0,LAN
20220803,0,Wed,NYN,NL,104,WAS,NL,106,9,5,NYN
20220803,0,Wed,OAK,AL,106,ANA,AL,104,3,1,OAK
20220803,0,Wed,KCA,AL,105,CHA,AL,104,1,4,CHA
20220803,0,Wed,ARI,NL,104,CLE,AL,104,4,7,CLE
20220803,0,Wed,BOS,AL,106,HOU,AL,106,1,6,HOU
20220803,0,Wed,DET,AL,106,MIN,AL,104,1,4,MIN
20220803,0,Wed,SEA,AL,106,NYA,AL,106,7,3,SEA
20220803,0,Wed,TOR,AL,104,TBA,AL,104,2,3,TBA
20220803,0,Wed,BAL,AL,105,TEX,AL,104,6,3,BAL
20220804,0,Thu,ATL,NL,106,NYN,NL,105,4,6,NYN
20220804,0,Thu,WAS,NL,107,PHI,NL,105,4,5,PHI
20220804,0,Thu,MIL,NL,105,PIT,NL,105,4,5,PIT
20220804,0,Thu,COL,NL,108,SDN,NL,108,7,3,COL
20220804,0,Thu,LAN,NL,105,SFN,NL,106,5,3,LAN
20220804,1,Thu,CHN,NL,103,SLN,NL,104,3,4,SLN
20220804,2,Thu,CHN,NL,104,SLN,NL,105,2,7,SLN
20220804,0,Thu,OAK,AL,107,ANA,AL,105,8,7,OAK
20220804,0,Thu,HOU,AL,107,CLE,AL,105,6,0,HOU
20220804,0,Thu,TBA,AL,105,DET,AL,107,6,2,TBA
20220804,0,Thu,BOS,AL,107,KCA,AL,106,3,7,KCA
20220804,0,Thu,TOR,AL,105,MIN,AL,105,9,3,TOR
20220804,0,Thu,CHA,AL,105,TEX,AL,105,2,3,TEX
20220805,0,Fri,COL,NL,109,ARI,NL,105,5,6,ARI
20220805,0,Fri,MIA,NL,106,CHN,NL,105,1,2,CHN
20220805,0,Fri,SDN,NL,109,LAN,NL,106,1,8,LAN
20220805,0,Fri,CIN,NL,105,MIL,NL,106,1,5,MIL
20220805,0,Fri,ATL,NL,107,NYN,NL,106,9,6,ATL
20220805,0,Fri,WAS,NL,108,PHI,NL,106,2,7,PHI
20220805,0,Fri,NYA,AL,107,SLN,NL,106,3,4,SLN
20220805,0,Fri,PIT,NL,106,BAL,AL,106,0,1,BAL
20220805,0,Fri,HOU,AL,108,CLE,AL,106,9,3,HOU
20220805,0,Fri,TBA,AL,106,DET,AL,108,5,3,TBA
20220805,0,Fri,BOS,AL,108,KCA,AL,107,7,4,BOS
20220805,0,Fri,TOR,AL,106,MIN,AL,106,5,6,MIN
20220805,0,Fri,ANA,AL,106,SEA,AL,107,4,3,ANA
20220805,0,Fri,CHA,AL,106,TEX,AL,106,2,1,CHA
20220806,0,Sat,COL,NL,110,ARI,NL,106,3,2,COL
20220806,0,Sat,MIA,NL,107,CHN,NL,106,0,4,CHN
20220806,0,Sat,SDN,NL,110,LAN,NL,107,3,8,LAN
20220806,0,Sat,CIN,NL,106,MIL,NL,107,7,5,CIN
20220806,1,Sat,ATL,NL,108,NYN,NL,107,5,8,NYN
20220806,2,Sat,ATL,NL,109,NYN,NL,108,2,6,NYN
20220806,0,Sat,WAS,NL,109,PHI,NL,107,5,11,PHI
20220806,0,Sat,NYA,AL,108,SLN,NL,107,0,1,SLN
20220806,0,Sat,PIT,NL,107,BAL,AL,107,3,6,BAL
20220806,0,Sat,HOU,AL,109,CLE,AL,107,1,4,CLE
20220806,0,Sat,TBA,AL,107,DET,AL,109,1,9,DET
20220806,0,Sat,BOS,AL,109,KCA,AL,108,4,5,KCA
20220806,0,Sat,TOR,AL,107,MIN,AL,107,3,7,MIN
20220806,0,Sat,SFN,NL,107,OAK,AL,108,7,3,SFN
20220806,1,Sat,ANA,AL,107,SEA,AL,108,1,2,SEA
20220806,2,Sat,ANA,AL,108,SEA,AL,109,7,1,ANA
20220806,0,Sat,CHA,AL,107,TEX,AL,107,0,8,TEX
20220807,0,Sun,COL,NL,111,ARI,NL,107,4,6,ARI
20220807,0,Sun,MIA,NL,108,CHN,NL,107,3,0,MIA
20220807,0,Sun,SDN,NL,111,LAN,NL,108,0,4,LAN
20220807,0,Sun,CIN,NL,107,MIL,NL,108,4,2,CIN
20220807,0,Sun,ATL,NL,110,NYN,NL,109,2,5,NYN
20220807,0,Sun,WAS,NL,110,PHI,NL,108,1,13,PHI
20220807,0,Sun,NYA,AL,109,SLN,NL,108,9,12,SLN
20220807,0,Sun,PIT,NL,108,BAL,AL,108,8,1,PIT
20220807,0,Sun,HOU,AL,110,CLE,AL,108,0,1,CLE
20220807,0,Sun,TBA,AL,108,DET,AL,110,7,0,TBA
20220807,0,Sun,BOS,AL,110,KCA,AL,109,5,13,KCA
20220807,0,Sun,TOR,AL,108,MIN,AL,108,3,2,TOR
20220807,0,Sun,SFN,NL,108,OAK,AL,109,6,4,SFN
20220807,0,Sun,ANA,AL,109,SEA,AL,110,3,6,SEA
20220807,0,Sun,CHA,AL,108,TEX,AL,108,8,2,CHA
20220808,0,Mon,PIT,NL,109,ARI,NL,108,0,3,ARI
20220808,0,Mon,WAS,NL,111,CHN,NL,108,3,6,CHN
20220808,0,Mon,CIN,NL,108,NYN,NL,110,1,5,NYN
20220808,0,Mon,SFN,NL,109,SDN,NL,112,1,0,SFN
20220808,0,Mon,TOR,AL,109,BAL,AL,109,4,7,BAL
20220808,0,Mon,ANA,AL,110,OAK,AL,110,1,0,ANA
20220808,0,Mon,NYA,AL,110,SEA,AL,111,9,4,NYA
20220809,0,Tue,PIT,NL,110,ARI,NL,109,4,6,ARI
20220809,0,Tue,WAS,NL,112,CHN,NL,109,6,5,WAS
20220809,0,Tue,SLN,NL,109,COL,NL,112,5,16,COL
20220809,0,Tue,MIN,AL,109,LAN,NL,109,3,10,LAN
20220809,0,Tue,TBA,AL,109,MIL,NL,109,3,5,MIL
20220809,0,Tue,CIN,NL,109,NYN,NL,111,2,6,NYN
20220809,0,Tue,MIA,NL,109,PHI,NL,109,1,4,PHI
20220809,0,Tue,SFN,NL,110,SDN,NL,113,4,7,SDN
20220809,0,Tue,TOR,AL,110,BAL,AL,110,5,6,BAL
20220809,0,Tue,ATL,NL,111,BOS,AL,111,9,7,ATL
20220809,0,Tue,CLE,AL,109,DET,AL,111,5,2,CLE
20220809,0,Tue,TEX,AL,109,HOU,AL,111,5,7,HOU
20220809,1,Tue,CHA,AL,109,KCA,AL,110,2,4,KCA
20220809,2,Tue,CHA,AL,110,KCA,AL,111,3,2,CHA
20220809,0,Tue,ANA,AL,111,OAK,AL,111,5,1,ANA
20220809,0,Tue,NYA,AL,111,SEA,AL,112,0,1,SEA
20220810,0,Wed,PIT,NL,111,ARI,NL,110,6,4,PIT
20220810,0,Wed,WAS,NL,113,CHN,NL,110,2,4,CHN
20220810,0,Wed,SLN,NL,110,COL,NL,113,9,5,SLN
20220810,0,Wed,MIN,AL,110,LAN,NL,110,5,8,LAN
20220810,0,Wed,TBA,AL,110,MIL,NL,110,3,4,MIL
20220810,0,Wed,CIN,NL,110,NYN,NL,112,2,10,NYN
20220810,0,Wed,MIA,NL,110,PHI,NL,110,3,4,PHI
20220810,0,Wed,SFN,NL,111,SDN,NL,114,7,13,SDN
20220810,0,Wed,ATL,NL,112,BOS,AL,112,8,4,ATL
20220810,0,Wed,CLE,AL,110,DET,AL,112,3,2,CLE
20220810,0,Wed,TEX,AL,110,HOU,AL,112,8,4,TEX
20220810,0,Wed,CHA,AL,111,KCA,AL,112,3,8,KCA
20220810,0,Wed,ANA,AL,112,OAK,AL,112,5,4,ANA
20220810,0,Wed,NYA,AL,112,SEA,AL,113,3,4,SEA
20220811,0,Thu,PIT,NL,112,ARI,NL,111,3,9,ARI
20220811,0,Thu,CHN,NL,111,CIN,NL,111,4,2,CHN
20220811,0,Thu,SLN,NL,111,COL,NL,114,6,8,COL
20220811,0,Thu,MIA,NL,111,PHI,NL,111,3,0,MIA
20220811,0,Thu,BAL,AL,111,BOS,AL,113,3,4,BOS
20220811,0,Thu,CLE,AL,111,DET,AL,113,4,3,CLE
20220811,0,Thu,TEX,AL,111,HOU,AL,113,3,7,HOU
20220811,0,Thu,CHA,AL,112,KCA,AL,113,3,5,KCA
20220812,0,Fri,ARI,NL,112,COL,NL,115,3,5,COL
20220812,0,Fri,ATL,NL,113,MIA,NL,112,4,3,ATL
20220812,0,Fri,PHI,NL,112,NYN,NL,113,2,1,PHI
20220812,0,Fri,PIT,NL,113,SFN,NL,112,3,5,SFN
20220812,0,Fri,MIL,NL,111,SLN,NL,112,1,3,SLN
20220812,0,Fri,SDN,NL,115,WAS,NL,114,10,5,SDN
20220812,0,Fri,MIN,AL,111,ANA,AL,113,4,0,MIN
20220812,0,Fri,NYA,AL,113,BOS,AL,114,2,3,BOS
20220812,0,Fri,DET,AL,114,CHA,AL,113,0,2,CHA
20220812,0,Fri,OAK,AL,113,HOU,AL,114,5,7,HOU
20220812,0,Fri,LAN,NL,111,KCA,AL,114,8,3,LAN
20220812,0,Fri,BAL,AL,112,TBA,AL,111,10,3,BAL
20220812,0,Fri,SEA,AL,114,TEX,AL,112,6,2,SEA
20220812,0,Fri,CLE,AL,112,TOR,AL,111,8,0,CLE
20220813,0,Sat,CHN,NL,112,CIN,NL,112,7,2,CHN
20220813,0,Sat,ARI,NL,113,COL,NL,116,6,0,ARI
20220813,1,Sat,ATL,NL,114,MIA,NL,113,5,2,ATL
20220813,2,Sat,ATL,NL,115,MIA,NL,114,6,2,ATL
20220813,0,Sat,PHI,NL,113,NYN,NL,114,0,1,NYN
20220813,0,Sat,PIT,NL,114,SFN,NL,113,0,2,SFN
20220813,0,Sat,MIL,NL,112,SLN,NL,113,3,2,MIL
20220813,0,Sat,SDN,NL,116,WAS,NL,115,3,4,WAS
20220813,0,Sat,MIN,AL,112,ANA,AL,114,3,5,ANA
20220813,0,Sat,NYA,AL,114,BOS,AL,115,3,2,NYA
20220813,0,Sat,DET,AL,115,CHA,AL,114,4,6,CHA
20220813,0,Sat,OAK,AL,114,HOU,AL,115,0,8,HOU
20220813,0,Sat,LAN,NL,112,KCA,AL,115,13,3,LAN
20220813,0,Sat,BAL,AL,113,TBA,AL,112,2,8,TBA
20220813,0,Sat,SEA,AL,115,TEX,AL,113,4,7,TEX
20220813,0,Sat,CLE,AL,113,TOR,AL,112,1,2,TOR
20220814,0,Sun,CHN,NL,113,CIN,NL,113,5,8,CIN
20220814,0,Sun,ARI,NL,114,COL,NL,117,7,4,ARI
20220814,0,Sun,ATL,NL,116,MIA,NL,115,3,1,ATL
20220814,0,Sun,PHI,NL,114,NYN,NL,115,0,6,NYN
20220814,0,Sun,PIT,NL,115,SFN,NL,114,7,8,SFN
20220814,0,Sun,MIL,NL,113,SLN,NL,114,3,6,SLN
20220814,0,Sun,SDN,NL,117,WAS,NL,116,6,0,SDN
20220814,0,Sun,MIN,AL,113,ANA,AL,115,2,4,ANA
20220814,0,Sun,NYA,AL,115,BOS,AL,116,0,3,BOS
20220814,0,Sun,DET,AL,116,CHA,AL,115,3,5,CHA
20220814,0,Sun,OAK,AL,115,HOU,AL,116,3,6,HOU
20220814,0,Sun,LAN,NL,113,KCA,AL,116,0,4,KCA
20220814,0,Sun,BAL,AL,114,TBA,AL,113,1,4,TBA
20220814,0,Sun,SEA,AL,116,TEX,AL,114,3,5,TEX
20220814,0,Sun,CLE,AL,114,TOR,AL,113,7,2,CLE
20220815,0,Mon,NYN,NL,116,ATL,NL,117,1,13,ATL
20220815,0,Mon,PHI,NL,115,CIN,NL,114,4,3,PHI
20220815,0,Mon,SDN,NL,118,MIA,NL,116,0,3,MIA
20220815,0,Mon,LAN,NL,114,MIL,NL,114,4,0,LAN
20220815,0,Mon,ARI,NL,115,SFN,NL,115,1,6,SFN
20220815,0,Mon,CHN,NL,114,WAS,NL,117,4,5,WAS
20220815,0,Mon,SEA,AL,117,ANA,AL,116,6,2,SEA
20220815,0,Mon,HOU,AL,117,CHA,AL,116,2,4,CHA
20220815,1,Mon,DET,AL,117,CLE,AL,115,1,4,CLE
20220815,2,Mon,DET,AL,118,CLE,AL,116,7,5,DET
20220815,0,Mon,KCA,AL,117,MIN,AL,114,2,4,MIN
20220815,0,Mon,TBA,AL,114,NYA,AL,116,4,0,TBA
20220815,0,Mon,OAK,AL,116,TEX,AL,115,1,2,TEX
20220815,0,Mon,BAL,AL,115,TOR,AL,114,7,3,BAL
20220816,0,Tue,NYN,NL,117,ATL,NL,118,0,5,ATL
20220816,0,Tue,PHI,NL,116,CIN,NL,115,11,4,PHI
20220816,0,Tue,SDN,NL,119,MIA,NL,117,3,4,MIA
20220816,0,Tue,LAN,NL,115,MIL,NL,115,4,5,MIL
20220816,0,Tue,BOS,AL,117,PIT,NL,116,5,3,BOS
20220816,0,Tue,ARI,NL,116,SFN,NL,116,1,2,SFN
20220816,0,Tue,COL,NL,118,SLN,NL,115,4,5,SLN
20220816,0,Tue,CHN,NL,115,WAS,NL,118,7,5,CHN
20220816,0,Tue,SEA,AL,118,ANA,AL,117,8,2,SEA
20220816,0,Tue,HOU,AL,118,CHA,AL,117,3,4,CHA
20220816,0,Tue,DET,AL,119,CLE,AL,117,4,3,DET
20220816,0,Tue,KCA,AL,118,MIN,AL,115,0,9,MIN
20220816,0,Tue,TBA,AL,115,NYA,AL,117,3,1,TBA
20220816,0,Tue,OAK,AL,117,TEX,AL,116,5,1,OAK
20220816,0,Tue,BAL,AL,116,TOR,AL,115,4,2,BAL
20220817,0,Wed,NYN,NL,118,ATL,NL,119,9,7,NYN
20220817,0,Wed,PHI,NL,117,CIN,NL,116,0,1,CIN
20220817,0,Wed,SDN,NL,120,MIA,NL,118,10,3,SDN
20220817,0,Wed,LAN,NL,116,MIL,NL,116,2,1,LAN
20220817,0,Wed,BOS,AL,118,PIT,NL,117,8,3,BOS
20220817,0,Wed,ARI,NL,117,SFN,NL,117,3,2,ARI
20220817,0,Wed,COL,NL,119,SLN,NL,116,1,5,SLN
20220817,0,Wed,CHN,NL,116,WAS,NL,119,3,2,CHN
20220817,0,Wed,SEA,AL,119,ANA,AL,118,11,7,SEA
20220817,0,Wed,HOU,AL,119,CHA,AL,118,3,2,HOU
20220817,0,Wed,DET,AL,120,CLE,AL,118,4,8,CLE
20220817,0,Wed,KCA,AL,119,MIN,AL,116,0,4,MIN
20220817,0,Wed,TBA,AL,116,NYA,AL,118,7,8,NYA
20220817,0,Wed,OAK,AL,118,TEX,AL,117,7,2,OAK
20220817,0,Wed,BAL,AL,117,TOR,AL,116,1,6,TOR
20220818,0,Thu,NYN,NL,119,ATL,NL,120,2,3,ATL
20220818,0,Thu,LAN,NL,117,MIL,NL,117,3,5,MIL
20220818,0,Thu,BOS,AL,119,PIT,NL,118,2,8,PIT
20220818,0,Thu,WAS,NL,120,SDN,NL,121,3,1,WAS
20220818,0,Thu,ARI,NL,118,SFN,NL,118,5,0,ARI
20220818,0,Thu,COL,NL,120,SLN,NL,117,0,13,SLN
20220818,0,Thu,CHN,NL,117,BAL,AL,118,3,2,CHN
20220818,0,Thu,HOU,AL,120,CHA,AL,119,21,5,HOU
20220818,0,Thu,TOR,AL,117,NYA,AL,119,9,2,TOR
20220818,0,Thu,KCA,AL,120,TBA,AL,117,1,7,TBA
20220818,0,Thu,OAK,AL,119,TEX,AL,118,3,10,TEX
20220819,0,Fri,SLN,NL,118,ARI,NL,119,5,1,SLN
20220819,0,Fri,HOU,AL,121,ATL,NL,121,2,6,ATL
20220819,0,Fri,MIL,NL,118,CHN,NL,118,7,8,CHN
20220819,0,Fri,SFN,NL,119,COL,NL,121,4,7,COL
20220819,0,Fri,MIA,NL,119,LAN,NL,118,1,2,LAN
20220819,0,Fri,NYN,NL,120,PHI,NL,118,7,2,NYN
20220819,0,Fri,CIN,NL,117,PIT,NL,119,4,5,PIT
20220819,0,Fri,WAS,NL,121,SDN,NL,122,6,3,WAS
20220819,0,Fri,BOS,AL,120,BAL,AL,119,10,15,BAL
20220819,0,Fri,CHA,AL,120,CLE,AL,119,2,5,CLE
20220819,0,Fri,ANA,AL,119,DET,AL,121,1,0,ANA
20220819,0,Fri,TEX,AL,119,MIN,AL,117,1,2,MIN
